"","SKA03_16","SKA03_19","SKA03_20","SKA03_27","SKA03_28","SKA03_29","SKA03_36","SKA03_38","SKA03_39","SKA03_41","SKA03_43","SKA03_45","SKA03_46","SKA03_48","SKA03_49","SKA03_56","SKA03_58","SKA03_59"
"TTLL10-AS1",1.92764831324924,0,0,1.47613378714861,10.3486558946619,3.53113312513161,0,0,0,0,6.09041718946978,0,1.71067931131117,0,1.82747294830634,0.880579732701705,0,0
"TTLL10",0,0,0,0,0,0,0,2.0805908310681,0,0,2.03013906315659,2.88486102862882,0,0,0,0,0,1.75586873395509
"TNFRSF18",3.85529662649848,0,2.89301468955824,0,0,3.53113312513161,2.05489681894753,0,0,0,4.06027812631319,7.69296274301017,0,0,0,0,0,0
"TNFRSF4",1.92764831324924,0,2.89301468955824,0,0,0,0,0,0,0,0,0,0,5.57909130872415,0,0,0,0
"SDF4",5748.24727010923,6926.18344012075,6517.23884190232,5060.92468923902,5407.17270496083,5483.84974332939,4745.78420335933,5250.37096220035,5199.11924893623,7065.08570955771,6507.61076694846,6664.02897613256,5983.10089131081,6239.28378025651,6015.12720935031,6226.57928993376,5724.74590703768,6497.59225000081
"B3GALT6",1623.07987975586,1436.35565742924,1594.05109394659,1056.17372470483,1338.42616237627,1769.09769569094,817.848933941118,878.009330710738,927.672409264254,1312.77609075802,1018.11474017303,1107.78663499347,1115.36291097488,1203.22402558151,961.250770809133,831.26726767041,784.871958391215,953.436722537613
"C1QTNF12",154.211865059939,133.258851867959,109.211304530824,66.4260204216876,227.670429682561,185.38448906941,81.1684243484275,110.271314046609,117.689783264868,128.565676830166,95.4165359683599,82.6993494873594,101.785419023014,93.9147036968565,107.820903950074,80.1327556758552,109.296862626847,143.10330181734
"UBE2J2",2625.45700264546,2492.59590133347,2333.21634712872,1755.1230729197,2749.29291601517,2983.80749073621,2062.08895781385,1986.96424367003,2098.63630326092,2071.11270018595,1955.0239178198,1855.9272617512,2192.23553744526,2186.07394446841,2002.91035134374,2031.49744334283,1926.89508205913,1848.92977685471
"LINC01786",8.67441740962157,2.1845713420977,1.44650734477912,5.16646825502015,6.89910392977458,17.655665625658,6.1646904568426,2.0805908310681,1.97797955067005,8.03535480188537,0,0,12.8300948348338,5.57909130872415,0,0,0,3.51173746791018
"SCNN1D",21.2041314457416,1.09228567104885,4.33952203433736,8.11873582931737,5.17432794733093,14.1245325005264,2.05489681894753,14.5641358174767,7.91191820268021,6.02651610141402,17.256182036831,11.5394441145153,9.40873621221142,11.1581826174483,2.7412094224595,7.04463786161364,18.933314785753,35.9953090460793
"ACAP3",852.984378612788,777.70739778678,748.567550923194,608.167120305229,1069.36110911506,734.475690027375,529.13593087899,652.265225539849,695.259812060523,971.273511677894,917.62285654678,906.807983332324,709.076574538479,702.035656347789,694.439720356408,920.205820673282,810.690114917242,831.403845527734
"PUSL1",2184.02553891139,1748.74935934921,1550.65587360322,1141.78948435945,2062.8320750026,2040.99494632607,1114.78152427904,1043.41630178065,909.870593308224,1516.67321885586,1252.59580196762,1442.43051431441,1377.09684560549,1228.32993647077,1130.29201852747,963.354227575666,784.871958391215,882.324038812432
"INTS11",2226.43380180287,2629.13161021458,2550.91570251798,2151.4649947691,2478.50308677152,2455.90308852903,1933.65790662963,1735.21275311079,1812.8182581891,2879.67027712567,2662.52738132987,2464.63293879188,2341.91997718499,2218.6186437693,2205.75984860575,1945.20062953807,1791.78006290626,1906.87344507523
"CPTP",2047.16250867069,1942.08392312485,2078.6310544476,1505.65646289159,2071.45595491482,2037.46381320094,1124.0285599643,1034.05364304085,1161.07399624332,1805.94599172374,1515.4988106464,1777.07439363535,1621.72398712299,1621.65587373582,1585.33278265575,1342.0035126374,1162.67764888874,1243.1550636402
"TAS1R3",17.3488348192431,26.2148561051724,36.162683619478,30.2607426365466,27.5964157190983,24.7179318759213,8.21958727579013,4.1611816621362,17.8018159560305,14.0618709032994,14.2109734420962,13.4626848002678,18.8174724244228,13.0178797203563,7.30989179322535,8.80579732701705,13.7696834805476,7.02347493582035
"DVL1",2126.19608951391,2134.32620122945,2262.33748723454,1717.48166134741,1940.3729802491,1897.98405475824,1029.50330629271,795.825992883548,982.06684690768,2060.06408733336,1840.32106075145,2024.21082175455,1918.52684763547,1872.71498262841,1926.15648751488,884.102051632512,864.047638404364,884.079907546387
"MXRA8",219.751907710413,308.024559235775,245.182994940061,236.181405943778,315.634004787187,312.505281574147,183.913265295804,212.220264768946,201.753914168345,480.112449412651,436.479898578667,472.155588352249,396.022260568535,380.308057544696,353.616015497276,369.843487734716,379.526900932594,483.741836204627
"AURKAIP1",11553.3601654593,6719.74144829251,7633.21925839941,3156.71210381731,10327.9585828725,9009.6861687733,3669.01827023082,3506.83584576528,3542.56137525006,6649.25609856014,4786.05284139167,4646.54949677815,4521.32541979541,4941.21520242669,4425.22574432379,4027.7716973776,3648.96612234512,3876.95816457284
"CCNL2",892.501169034397,685.955401418677,806.427844714359,1077.57766461849,1265.98557111364,1320.64378879922,766.47651346743,692.836746745677,746.687280377944,696.06260971332,577.574563468051,573.125724354258,881.855184980907,787.581723081559,797.691941935716,637.539726476035,609.308494014233,692.690215545283
"MRPL20-AS1",742.144600600957,647.725402931967,674.07242266707,625.880725751012,990.021413922652,985.186141911719,699.692366851635,814.551310363161,797.125758920031,807.553157589479,631.3732486417,561.586280239743,626.108627939887,764.335509295209,706.318294520399,833.028427135813,849.417349706282,884.957841913365
"MRPL20",4127.09503866662,2945.89445481874,2984.86790595171,1348.44821456026,3703.09403430651,3801.26480920418,1413.7690114359,1581.24903161176,1444.91406176447,2635.5963750184,2039.2746889408,2225.18947341569,1997.21809595579,1955.47150370781,1908.79549450597,1558.62612688202,1452.70160719778,1448.59170551295
"LOC107984868",0,0,0,8.85680272289168,0,0,0,0,0,0,0,0,3.42135862262233,3.7193942058161,0,1.76115946540341,0,0
"ANKRD65",13.4935381927447,6.55371402629309,7.2325367238956,4.42840136144584,13.7982078595492,0,18.4940713705278,69.6997928407813,91.9760491061574,2.00883870047134,8.12055625262637,11.5394441145153,17.1067931131117,1.85969710290805,1.82747294830634,79.2521759431535,68.8484174027382,105.352124037305
"LOC105378585",4.8191207831231,0,0,1.47613378714861,0,0,4.10979363789507,9.36265873980645,1.97797955067005,0,0,0,0,1.85969710290805,0,3.52231893080682,12.0484730454792,1.75586873395509
"TMEM88B",0,0,0,0,0,0,0,2.0805908310681,0,0,0,0,0,0,0,1.76115946540341,6.88484174027382,3.51173746791018
"LINC01770",5.78294493974771,6.55371402629309,8.67904406867472,8.85680272289168,12.0734318771055,40.6080309390135,8.21958727579013,12.4835449864086,19.7797955067005,0,7.10548672104808,8.65458308588645,3.42135862262233,5.57909130872415,9.13736474153168,25.5368122483495,33.5636034838349,35.1173746791018
"LOC107985729",5.78294493974771,0,0,0.738066893574306,13.7982078595492,3.53113312513161,7.19213886631637,6.2417724932043,2.96696932600508,0,2.03013906315659,1.92324068575254,1.71067931131117,0,10.0511012156849,14.0892757232273,6.88484174027382,4.38967183488772
"VWA1",1581.635441021,1782.61021515172,1409.62140748725,1568.3921488454,2116.30013045835,1864.43829006949,2686.7775907739,3066.79088499438,2981.8041726351,1719.56592760347,1544.93582706217,1514.55204003013,1599.48515607594,1863.41649711387,1752.54655742578,3251.9809528674,2783.19727350569,3128.08014954099
"ATAD3C",9.63824156624619,4.36914268419539,10.8488050858434,6.64260204216876,12.0734318771055,7.06226625026322,6.1646904568426,4.1611816621362,9.88989775335026,5.02209675117835,1.0150695315783,3.84648137150509,2.56601896696675,2.78954565436208,0,5.28347839621023,3.44242087013691,1.75586873395509
"ATAD3B",3291.45949487307,2795.159032214,3022.47709691597,1780.21734730123,3052.85348892525,2757.81497072779,1443.56501531064,1092.31018631075,1101.73460972322,2583.36656880615,2176.30907570387,2301.15748050292,2148.61321500683,1845.74937463624,1808.28448234912,1054.05394004394,938.920292329842,897.24892305105
"ATAD3A",6035.46686878336,5417.73692840229,5579.17882881306,3167.04504032735,6052.23892239475,5775.16822615275,2458.68404387072,2431.17038610307,2164.89861820837,5147.64916995781,4301.86467482882,4308.0591360857,3645.4576124041,3847.71330591676,3845.91681971069,2038.54208120445,1845.99819161092,1851.56357995564
"TMEM240",1.92764831324924,2.1845713420977,0,8.85680272289168,0,5.29669968769741,5.13724204736883,0,0,6.02651610141402,3.04520859473489,2.88486102862882,1.71067931131117,6.50893986017817,1.82747294830634,0.880579732701705,0,5.26760620186527
"SSU72",5763.66845661522,4327.63582869554,4369.17543490533,2283.5789687189,5139.83242768206,5065.41046800129,2975.49059383603,2776.54846406038,2804.77500285013,3771.59466013494,3088.85658459276,3131.99745674802,3222.06448285458,3048.04355166629,3138.68478871613,3007.17978717632,2727.25793436597,3063.11300638465
"FNDC10",214.93278692729,163.842850657327,156.946046908534,101.11516441968,315.634004787187,243.648185634081,128.431051184221,153.963721499039,117.689783264868,176.777805641478,137.03438676307,163.475458288966,109.483475923915,132.038494306472,134.319261700516,129.445220707151,104.133231321641,157.15025168898
"LOC105378586",0,0,0,1.47613378714861,0,0,0,0,0,0,1.0150695315783,1.92324068575254,0,0,0,3.52231893080682,0,0
"MIB2",515.645923794171,509.005122708763,490.365989880122,358.700510277113,653.690097346141,388.424643764477,376.046117867399,397.392848734007,420.320654517386,459.019643057702,455.766219678655,463.501005266363,371.217410554523,313.358961840006,382.855582670177,546.840014007759,479.357106166564,598.751238278685
"MMP23B",0,0,0,0,0,0,6.1646904568426,2.0805908310681,0,0,0,3.84648137150509,3.42135862262233,0,0,0,0,0
"CDK11B",3487.11579866787,1284.52794915345,2283.31184373384,1268.73699005423,2795.86186754115,2664.2399429118,1513.43150715486,1274.36188402921,1420.1893173811,1753.71618551148,1300.3040699518,1526.09148414464,1619.15796815602,1577.02314326603,1471.1157233866,1224.88640818807,1195.38064715504,1329.192631604
"SLC35E2B",267.943115541644,340.793129367241,296.53400567972,659.093735961856,305.285348892525,323.098680949542,557.904486344255,536.79243441557,524.164580927564,336.48048232895,477.082679841799,506.773920695795,437.078564040003,453.766093109564,476.056703033801,602.316537167966,594.678205316151,661.084578334091
"LOC100288379",2.89147246987386,0,1.44650734477912,5.16646825502015,10.3486558946619,3.53113312513161,2.05489681894753,0,0,2.00883870047134,0,3.84648137150509,0,0,0,0,0,3.51173746791018
"CDK11A",1488.14449782841,471.867409893102,772.43492211205,454.649206441773,1257.36169120142,1034.62200566356,527.081034060042,538.873025246638,546.911345760269,599.638352090695,403.997673568162,432.729154294322,525.178548572528,647.174591812001,531.794627957144,511.616824699691,568.860048790124,559.244191764696
"SLC35E2A",331.555509878869,420.529983353807,370.305880263455,794.898044379528,450.166531417791,421.970408453227,724.351128679005,715.723245887426,716.028597342559,595.620674689753,666.900682246941,619.283500812319,656.045515887833,703.895353450697,659.717734338587,1007.38321421075,882.980953190117,1033.32874993257
"LOC100129381",12.52971403612,10.9228567104885,10.1255514134538,7.38066893574307,25.8716397366547,7.06226625026322,12.3293809136852,12.4835449864086,6.92292842734518,4.01767740094268,15.2260429736744,3.84648137150509,17.1067931131117,1.85969710290805,1.82747294830634,5.28347839621023,8.60605217534227,1.75586873395509
"NADK",1331.0411602986,1967.20649355898,1570.90697643012,1729.2907316446,1440.18794534044,1212.94422848271,1734.33291519172,1555.2416462234,1662.49181233818,2004.8210230704,1926.60197093561,1954.01253672458,1779.96182341927,1953.61180660491,1863.10867079831,1659.01221641001,1808.99216725695,1794.4978461021
"GNB1",8759.23393540454,10831.1047141204,9446.41621508004,8819.16131131939,7411.36239656034,7584.8739527827,9682.67381088077,9971.23155789387,9389.46892703073,10664.9246608024,10526.2710424669,11251.9196319953,9481.44008294214,9663.91599526168,10259.4331317918,8691.32196176583,8054.40423090283,7611.69096169531
"LOC105378949",5.78294493974771,5.46142835524424,7.2325367238956,9.59486961646599,10.3486558946619,10.5933993753948,12.3293809136852,12.4835449864086,19.7797955067005,4.01767740094268,7.10548672104808,0,5.1320379339335,8.36863696308622,2.7412094224595,8.80579732701705,26.678761743561,13.1690155046632
"CALML6",0,0,0,0,0,7.06226625026322,0,0,0,0,0,0,0,1.85969710290805,0,0,0,0
"TMEM52",90.5994707227142,39.3222841577585,33.9929226023093,39.8556122530126,41.3946235786475,100.637294066251,55.4822141115834,50.9744753611684,87.0311002294823,35.1546772582485,50.7534765789148,22.1172678861543,66.7164931411355,77.1774297706841,48.4280331301179,98.624930062591,49.0544973994509,64.0892087893607
"CFAP74",0,0,0,0,3.44955196488729,0,0,0,1.97797955067005,0,2.03013906315659,0,0.855339655655584,1.85969710290805,6.39615531907218,2.64173919810512,0.860605217534227,0
"LOC107984872",0,0,0,0,0,0,0,0,2.96696932600508,0,7.10548672104808,0,0,0,0,0,0,0
"LOC105378589",5.78294493974771,10.9228567104885,4.33952203433736,1.47613378714861,6.89910392977458,0,2.05489681894753,6.2417724932043,7.91191820268021,2.00883870047134,0,0,8.55339655655584,0,7.30989179322535,10.5669567924205,3.44242087013691,1.75586873395509
"GABRD",0,0,0,0,0,0,0,2.0805908310681,0,0,2.03013906315659,9.61620342876272,0,1.85969710290805,0,0,3.44242087013691,5.26760620186527
"LOC105378590",0,0,0.72325367238956,0,0,0,0,4.1611816621362,0,0,0,0,0,0,0,2.64173919810512,9.4666573928765,0.877934366977544
"LOC105378591",0,0,0,2.21420068072292,0,0,2.05489681894753,0,0,2.00883870047134,0,0,1.71067931131117,0,0,0,0,0
"PRKCZ",471.310012589439,706.708829168605,611.872606841568,812.611649825311,815.819039695844,806.863919092573,965.80150490534,884.251103203942,1118.54743590391,759.341028778167,709.533602573229,723.138497842956,893.829940160085,927.988854351117,852.516130384906,1224.00582845537,1206.56851498299,1490.73255512787
"PRKCZ-AS1",18.3126589758678,17.4765707367816,11.572058758233,6.64260204216876,29.321191701542,15.8900990630922,8.21958727579013,1.04029541553405,10.8788875286853,10.0441935023567,6.09041718946978,6.7313424001339,24.8048500140119,14.8775768232644,7.30989179322535,3.52231893080682,6.88484174027382,12.2910811376856
"FAAP20",1557.53983710538,956.842247838791,1076.92471818805,566.097307371493,1664.40882305812,1347.12728723771,606.194561589522,660.587588864122,694.270822285188,944.15418922153,727.804854141639,854.880484817006,766.384331467403,824.77566513972,796.778205461563,766.984947183185,693.647805332587,902.516529252916
"LOC112268219",182.162765602053,178.042564380962,112.827572892771,149.827579395584,262.165949331434,204.805721257633,64.7292497968473,68.6594974252473,54.3944376434264,175.773386291242,114.702857068347,98.0852749733797,104.351437989981,113.441523277391,95.9423297860827,60.7600015564177,68.8484174027382,56.1877994865628
"LOC105378593",0,0,0,1.47613378714861,0,0,0,0,0,3.01325805070701,0,0,0,0,0,0,0,0
"SKI",1177.79311939528,1563.0607952709,1377.79824590211,2713.87196767273,1516.07808856796,1442.46788161626,1625.4233837875,1668.63384651662,1789.08250358106,1723.58360500441,2204.73102258806,2175.18521558613,2160.587970186,2117.26515166081,2113.47246471628,1613.22207030952,1762.5194855101,1687.38985333084
"MORN1",99.2738881323358,108.136281433836,120.783363289056,140.232709779118,131.082974665717,150.073157818093,71.9213886631637,122.754859033018,130.546650344223,141.62312838323,120.793274257817,121.16416320241,134.288325937927,134.828039960834,143.456626442047,116.236524716625,105.85444175671,153.63851422107
"LOC100129534",35.6614937951109,20.7534277499281,26.7603858784137,22.1420068072292,24.146863754211,31.7801981261845,22.6038650084229,4.1611816621362,18.7908057313655,25.1104837558918,18.2712515684093,21.155647543278,35.9242655375345,26.0357594407127,16.447256534757,16.7310149213324,9.4666573928765,14.9248842386183
"RER1",4841.28873872546,4527.52410649748,4319.27093151045,2829.01040307032,3961.81043167305,4106.70782452806,2823.42822923391,2811.91850818854,2865.10337914557,4757.93446206637,3969.93693800272,3867.63701904837,3606.11198824394,3857.94163998275,3629.36127533638,2948.18094508531,2743.60943349912,2721.59653763039
"PEX10",388.421135119721,751.492541681607,560.521596101909,793.42191059238,543.304434469748,471.40627220507,521.943792012673,572.162478543727,500.428826319523,744.274738524632,614.117066604869,731.793080928843,810.006653905838,926.129157248209,822.362826737851,591.749580375546,465.587422686017,564.511797966561
"PLCH2",0,0,1.44650734477912,2.21420068072292,0,0,0,0,1.97797955067005,0,0,0,1.71067931131117,0.929848551454025,1.82747294830634,0,0,1.75586873395509
"PANK4",1.92764831324924,4.36914268419539,4.33952203433736,8.85680272289168,0,3.53113312513161,0,4.1611816621362,7.91191820268021,2.00883870047134,0,0,5.98737758958908,0,0,0,1.72121043506845,0
"TNFRSF14",0,6.55371402629309,4.33952203433736,5.90453514859445,6.89910392977458,0,6.1646904568426,0,1.97797955067005,8.03535480188537,4.06027812631319,1.92324068575254,0,1.85969710290805,1.82747294830634,5.28347839621023,6.88484174027382,19.314556073506
"MMEL1",0,0,2.89301468955824,0,0,0,0,0,0,0,0,1.92324068575254,0,0,0,0,0,3.51173746791018
"PRDM16-DT",13.4935381927447,18.5688564078304,5.78602937911648,2.95226757429723,13.7982078595492,12.3589659379606,4.10979363789507,5.20147707767025,0.988989775335026,14.0618709032994,8.12055625262637,15.3859254860203,8.55339655655584,9.29848551454025,7.30989179322535,7.92521759431535,2.58181565260268,14.0469498716407
"PRDM16",45.2997353613571,56.7988548945401,49.1812497224901,87.0918934417682,93.1379030519568,38.8424643764477,43.1528331978982,40.5715212058279,64.2843353967767,47.2077094610765,63.9493804894327,49.0426374866899,83.8232862542472,65.0893986017818,53.9104519750369,66.0434799526279,75.733259143012,106.230058404283
"LOC105378606",0,2.1845713420977,1.44650734477912,10.3329365100403,3.44955196488729,0,0,2.0805908310681,0,0,0,0,5.1320379339335,0,0,0,0,0.877934366977544
"LOC107984909",1.92764831324924,0,2.89301468955824,5.16646825502015,6.89910392977458,3.53113312513161,7.19213886631637,6.2417724932043,9.88989775335026,4.01767740094268,0,12.5010644573915,8.55339655655584,5.57909130872415,7.30989179322535,14.969855455929,22.3757356558899,26.3380310093263
"LOC105378605",3.85529662649848,0,0,2.95226757429723,0,0,0,0,1.97797955067005,0,0,0,0,0,0,0,0,0
"LOC105378604",38.5529662649848,41.5068554998562,19.5278491545181,42.8078798273098,72.4405912626331,38.8424643764477,6.1646904568426,4.1611816621362,7.91191820268021,22.0972257051848,24.3616687578791,28.8486102862882,58.1630965845797,39.0536391610691,31.0670401212077,42.2678271696819,24.0969460909584,31.6056372111916
"ARHGEF16",773.950797769569,862.90568012859,743.504775216467,1123.33781202009,940.002910431786,900.438946908561,1218.55381363589,1131.84141210105,1199.64459748139,883.88902820739,859.763893246817,951.042519104633,1073.45126784776,1102.80038202447,1143.99806563977,1340.242353172,1234.10788194408,1401.18324969616
"MEGF6",160.958634156311,149.643136933692,130.185661030121,138.018509098395,208.697893875681,165.963256881186,127.403602774747,156.044312330107,141.425537872909,124.547999429223,127.898760978865,79.8144884587306,146.263081117105,130.178797203564,112.38958632084,137.370438301466,140.278650458079,149.248842386183
"LOC105378608",3.85529662649848,0,1.44650734477912,11.8090702971889,1.72477598244364,3.53113312513161,0,4.1611816621362,0,0,0,7.69296274301017,3.42135862262233,0,2.7412094224595,0,0,0
"LOC105378607",0,0,0,2.95226757429723,0,3.53113312513161,0,0,5.93393865201015,0,0,0,0.855339655655584,0,1.82747294830634,0,0,0
"TPRG1L",1988.36923511659,2016.35934875617,1935.42682731446,1829.66782917071,2207.71325752787,2185.77140445647,1985.03032710332,2165.89505514189,2183.68942393974,2083.16573238878,2013.89795065134,1994.40059112539,2581.41508076855,2325.55122718652,2209.41479450236,2590.66557360842,2466.49455345309,2557.42281100559
"WRAP73",560.945659155528,644.44854591882,527.975180844379,543.955300564264,493.285930978882,586.168098771847,500.367375413724,509.744753611684,498.450846768853,548.412965228676,479.112818904956,640.439148355597,537.153303751707,656.473077326542,585.705079932181,527.467259888321,521.526761825742,457.403805195301
"TP73",1075.62775879307,1331.49623300855,1314.15192273183,757.256632807238,648.51576939881,738.006823152507,720.24133504111,830.155741596172,854.487165889462,984.330963230957,1039.43120033618,899.115020589314,593.605721024975,603.471709893662,527.225945586378,697.419148299751,787.453774043818,760.291161802553
"TP73-AS3",8.67441740962157,6.55371402629309,15.1883271201808,14.7613378714861,27.5964157190983,22.9523653133555,12.3293809136852,3.12088624660215,7.91191820268021,2.00883870047134,7.10548672104808,1.92324068575254,0,0,0,4.40289866350853,1.72121043506845,0
"LOC105378609",2.89147246987386,0,0,5.16646825502015,10.3486558946619,7.06226625026322,0,0,0,0,0,0,1.71067931131117,0,0,0,0,0
"CCDC27",2.89147246987386,0,0,1.47613378714861,0,0,0,0,0,0,0,0.961620342876272,1.71067931131117,1.85969710290805,0,0,6.02423652273959,0
"SMIM1",36.6253179517355,41.5068554998562,33.2696689299198,43.5459467208841,89.6883510870695,63.560396252369,56.5096625210572,82.1833378271899,121.645742366208,35.1546772582485,48.7233375157582,33.6567120006695,37.6349448488457,43.7028819183392,46.6005601818116,100.386089527994,88.6423374060254,112.375598973126
"LRRC47",1943.06949975523,2341.86047872873,1908.66644143605,2069.53956958236,1914.50134051245,2349.96909477509,2186.41021536018,2303.21404999239,2187.64538304108,2194.65628026494,2067.69663582499,2095.3707271274,2353.03939270851,2538.48654546949,2275.20382064139,2222.5832453391,2429.48852909912,2434.51199962873
"CEP104",734.43400734796,632.433403537283,703.002569562652,978.67670087953,1065.91155715017,1009.90407378764,957.58191762955,828.075150765104,769.43404521065,794.495706036416,785.663817441602,789.490301501419,900.672657405329,979.130524681088,1038.91837111215,641.942625139543,703.114462725463,683.032937508529
"DFFB",140.718326867194,145.273994249497,89.6834553763054,253.156944495987,155.229838419928,194.212321882239,164.391745515803,195.575538120401,193.841995965665,109.481709175688,112.672718005191,142.319810745688,273.708689809787,347.763358243805,314.32534710869,190.205222263568,240.969460909584,177.342742129464
"LOC107984910",7.71059325299695,13.1074280525862,7.2325367238956,0,17.2477598244364,1.76556656256581,6.1646904568426,4.1611816621362,1.97797955067005,9.03977415212104,2.03013906315659,0,3.42135862262233,4.64924275727012,5.48241884491901,4.40289866350853,5.16363130520536,0
"C1orf174",545.524472649534,677.217116050286,621.274904582632,734.376559106435,762.350984240091,1039.91870535126,976.075989000078,829.115446180638,862.399084092142,759.341028778167,716.639089294277,632.746185612587,984.495943659577,1063.7467428634,909.167791782402,686.85219150733,693.647805332587,663.718381435024
"LINC01134",9.63824156624619,10.9228567104885,5.78602937911648,15.4994047650604,31.0459676839856,33.5457646887503,26.7136586463179,4.1611816621362,19.7797955067005,10.0441935023567,12.1808343789396,15.3859254860203,17.9621327687673,11.1581826174483,12.7923106381444,55.4765231602074,48.1938921819167,41.2629152479446
"NPHP4",128.188612831074,162.750564986278,154.053032218976,234.705272156629,158.679390384815,211.867987507897,260.971896006337,235.106763910695,265.049259789787,175.773386291242,204.028975847238,235.596984004687,174.489289753739,205.49652987134,170.868720666642,210.458556115708,187.611937422461,276.549325597926
"KCNAB2",131.080085300948,144.181708578448,159.839061598093,176.397987564259,136.257302613048,90.043894690856,124.321257546326,132.117517772824,221.533709675046,288.268353517637,224.330366478804,223.095919547295,170.212591475461,210.14577262861,207.418179632769,223.667252106233,283.139116568761,345.028206222175
"CHD5",0,2.1845713420977,2.89301468955824,5.16646825502015,6.89910392977458,31.7801981261845,2.05489681894753,0,1.97797955067005,2.00883870047134,2.03013906315659,0,0,0,0,0,0,0
"RPL22",33827.3364250543,21120.4357354005,25088.9466415214,10493.8350928395,27582.6175112388,27488.105812587,15562.7610582991,15842.658883168,15924.7133624446,16767.7766328343,13397.9027473019,12464.5228843622,13116.6336194784,14338.2646634211,11905.0725217416,18836.4810622222,18626.9393283108,19145.1147406793
"LOC107985733",3.85529662649848,2.1845713420977,2.16976101716868,0.738066893574306,13.7982078595492,0,2.05489681894753,1.04029541553405,0,1.00441935023567,0,0,0.855339655655584,0,0.913736474153168,2.64173919810512,3.44242087013691,3.51173746791018
"RNF207-AS1",3.85529662649848,9.83057103943963,4.33952203433736,2.95226757429723,5.17432794733093,0,3.0823452284213,0,0.988989775335026,5.02209675117835,1.0150695315783,0,3.42135862262233,0,0,0,12.0484730454792,3.51173746791018
"RNF207",82.8888774697172,52.4297122103447,62.1998158255021,122.519104333335,150.055510472597,180.087789381712,40.0704879694769,42.652112036896,47.4715092160812,58.2563223136689,40.6027812631319,43.2729154294322,70.9931914194134,58.5804587416036,78.5813367771725,58.1182623583126,58.5211547923274,65.8450775233158
"ICMT",4918.39467125543,6966.59800994955,5874.98958082039,5243.96527884545,3277.07436664292,3843.63840670576,5266.70054696253,5378.32729831104,5370.21448006919,6434.31035760971,6387.83256222222,6412.08444629898,5488.71457034188,5673.93586097246,5604.85953245553,4428.43547575688,4519.89860248976,4265.88308914389
"LINC00337",53.9741527709787,50.245140868247,60.0300548083335,12.5471371907632,44.8441755435348,10.5933993753948,24.6587618273704,39.5312257902939,19.7797955067005,42.1856127098982,36.5425031368187,33.6567120006695,25.6601896696675,26.9656079921667,10.964837689838,42.2678271696819,28.3999721786295,48.2863901837649
"GPR153",46.2635595179817,80.8291396576148,63.6463231702813,65.6879535281133,55.1928314381966,67.0915293775006,211.654372351596,157.084607745642,196.80896529167,86.3800641202677,101.50695315783,100.008515659132,120.602891447437,106.002734865759,91.3736474153168,204.294497986796,258.181565260268,192.267626368082
"ACOT7",3473.62226047513,3800.06184957894,3422.4363777474,2718.30036903417,4077.37042249678,3817.15490826727,5974.61250108995,7153.07127721213,7039.62922083471,3868.01891775757,3295.93076903473,3473.37267846909,3606.11198824394,3862.59088274002,3651.29095071606,9197.65530806931,8617.24004317022,10202.475278646
"HES2",3.85529662649848,15.2919993946839,12.2953124306225,7.38066893574307,0,7.06226625026322,4.10979363789507,2.0805908310681,9.88989775335026,12.053032202828,6.09041718946978,15.3859254860203,5.1320379339335,2.78954565436208,0,10.5669567924205,1.72121043506845,11.4131467707081
"ESPN",103.129184758834,117.966852473276,64.3695768426708,99.6390306325314,196.624461998575,137.714191880133,266.109138053706,346.418373372839,395.59591013401,157.693837987,97.4466750315165,137.511709031307,166.791232852839,164.583193607362,122.440687536525,781.954802639114,911.380925368746,1179.06585485084
"TNFRSF25",11.5658898794954,10.9228567104885,5.06277570672692,14.7613378714861,6.89910392977458,28.2490650010529,14.3842777326327,7.28206790873835,8.90090797801523,7.03093545164969,6.09041718946978,2.88486102862882,10.264075867867,14.8775768232644,11.8785741639912,11.4475365251222,37.0060243539718,29.8497684772365
"PLEKHG5",82.8888774697172,128.889709183764,96.915992100201,136.542375311247,122.459094753499,116.527393129343,95.5527020810603,82.1833378271899,144.392507198914,126.556838129695,126.883691447287,152.897634517327,133.432986282271,87.4057638366783,100.511012156849,156.743192420904,138.557440023011,179.098610863419
"NOL9",1937.28655481548,1880.91592554612,1889.86184595392,2203.86774421288,1828.26254139026,2035.69824663837,1660.35662970961,1401.27792472436,1563.59283480468,1365.00589697028,1562.192009099,1248.1832050534,2089.59477876659,1699.76315205796,1660.25917353631,1021.47248993398,1182.47156889203,1026.30527499675
"TAS1R1",0,2.1845713420977,0,0,3.44955196488729,3.53113312513161,0,0,1.97797955067005,0,2.03013906315659,0,0,0,1.82747294830634,1.76115946540341,1.72121043506845,0
"ZBTB48",363.361707047481,257.779418367528,240.843472905723,325.487500066269,645.066217433923,478.468538455333,245.56016986423,268.396217207785,324.388646309888,236.038547305383,165.456333647262,195.208929603883,198.438800112095,212.935318282972,226.606645589986,267.696238741318,223.757356558899,303.76529097423
"KLHL21",1961.3821587311,2936.0638837793,2714.37103247802,2599.47159916871,1609.21599161992,1516.62167724403,1599.73717355065,1434.56737802145,1346.01508423097,2435.7169243215,2469.66417033,2573.2960375369,2424.88792378358,2478.04638962498,2520.99893218859,1215.20003112835,1236.68969759668,1234.37571997043
