"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GASK1A",49.7300208622496,1.08517893836217,0.387197481672788,2.80264978396536,0.00506846746830889,0.0218879898637878
"LOC105377061",4.70983095527248,5.7983974586988,1.73344971458396,3.34500470934656,0.000822811732780015,0.00490020301952204
"SLC6A20",134.362304966031,-1.65867439226816,0.259735566979487,-6.38601178713103,1.70267882793942e-10,7.16451314861845e-09
"WNT5A",29.4511898432055,1.51161252558049,0.526013534301341,2.87371412902566,0.00405675974206046,0.0182679632697732
"ADGRG7",857.809742392586,-1.37757899103837,0.168402259845499,-8.18028803355864,2.83166187271344e-16,3.91916044482083e-14
"HHLA2",121.873498858307,-1.35013532892165,0.295825352930406,-4.56396084901917,5.01974438744481e-06,6.50159777699445e-05
"C3orf85",94.302783652305,-2.2033191251683,0.318621844451013,-6.91515400949558,4.67355356661062e-12,2.83579715869667e-10
"ZBTB20",104.119016651623,1.26333329518986,0.309440517811718,4.08263696080856,4.45275539082666e-05,0.000421777683994197
"ARHGAP31",6.4964696866438,3.72124667831956,1.35986726773846,2.73647786559951,0.00621007725817059,0.0258964551400854
"NR1I2",15.9459074787192,-2.4471944694026,0.862663407669187,-2.83678946811321,0.00455696494540457,0.0201572878871343
"GPR156",7.54188427487339,2.59388293371389,1.03387986256616,2.50888234468142,0.012111381699924,0.0444411282490419
"MUC13",2829.79881733631,-1.46539281231149,0.258283131223412,-5.6735908588778,1.39834879582997e-08,3.80181600703932e-07
"LOC112267908",18.5388866214562,-1.80920509042969,0.643769345868128,-2.81033121884666,0.00494905391241957,0.0214523472698228
"ALDH1L1",62.0904166393662,-2.17039220983709,0.400631444297697,-5.41742851373478,6.04623112402228e-08,1.38517418103969e-06
"ABTB1",151.145451903335,-1.83355831831945,0.245373072200958,-7.47253275134357,7.86657810823927e-14,6.90841081120776e-12
"MGLL",193.217722584417,-3.82523843711124,0.254284579961607,-15.043139610309,3.82948554483765e-51,6.41323944193962e-48
"EPHB1",13.6211628136103,-3.54477119729859,0.894508734383163,-3.96281339806368,7.40716764840515e-05,0.000653915849276969
"RBP2",1536.89980044406,-1.75462034859722,0.317793991002685,-5.52125086777489,3.36594804005611e-08,8.24115962380405e-07
"CLSTN2",79.5705872543481,-1.25127279331292,0.331162149152081,-3.77842937822673,0.000157820594102404,0.00124965555055932
"TM4SF4",162.63182627879,-1.18210445080943,0.219183436363859,-5.39321980903276,6.92062064111896e-08,1.55153459005113e-06
